"Company ID","Company Name","Branch ID","Street Address","City","State","Country","Postal Code","Contact Name","Contact Phone Number","Contact Email","License Number","License Name"
934272,"R.M. Galicia, Inc.",,"1521 W. Cameron Avenue 1St Floor","West Covina","CA","USA",91790,"Carole Ryan","800-258-7482","carole@pmscollects.com","DC0753","MA Debt Collector"
934272,"R.M. Galicia, Inc.",1126460,"6275 Mcleod Drive, #2-4 ","Las Vegas","NV","USA",89120,"Carole Ryan","800-258-7482","carole@pmscollects.com","DC934272","MA Debt Collector"
1390120,"R.T.R. Financial Services Inc.",,"2 Teleport Drive, Suite 302 ","Staten Island","NY","USA",10311,"Robert J. Reilly","718-668-2881","rreilly@rtrfs.com","DC1390120","MA Debt Collector"
1135875,"Ray Klein, Inc.",,"400 International Way ","Springfield","OR","USA",97477,"J Norris Morceaux","541-393-3400","licensing@professionalcredit.com","DC1135875","MA Debt Collector"
9745,"Real Time Resolutions, Inc.",,"1349 Empire Central Drive, Suite 150 ","Dallas","TX","USA",75247,"Christopher Gramlich","(214) 599-6510","chris.gramlich@rtresolutions.com","DC9745","MA Debt Collector"
9745,"Real Time Resolutions, Inc.",1486458,"1951 West Camelback Road, Suite 115 ","Phoenix","AZ","USA",85015,"Christopher Gramlich","(214) 599-6510","chris.gramlich@rtresolutions.com","DC9745","MA Debt Collector"
9745,"Real Time Resolutions, Inc.",1511963,"30-34 Market Street 5Th Floor, Ugi Building, Montego Bay","St. James",,"JAM","W.I.","Christopher Gramlich","(214) 599-6510","chris.gramlich@rtresolutions.com","DC9745","MA Debt Collector"
940587,"Receivable Management Corporation",,"400 West Cummings Park Ste 4450 ","Woburn","MA","USA",1801,"Patricia Marroncelli","781-933-1550","pmarroncelli@rmccash.com","DC0281","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",,"240 Emery Street ","Bethlehem","PA","USA",18015,"Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC1233","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",985156,"10 State House Square, Tower One 4Sh1B ","Hartford","CT","USA",6183,"Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC1236","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",985237,"305 Fellowship Road, Suite 100 ","Mount Laurel","NJ","USA",8054,"Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC1238","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",985242,"1250 East Diehl Rd., Suite 300 ","Naperville","IL","USA",60563,"Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC1239","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",985246,"317 North Main Street ","Pueblo","CO","USA",81003,"Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC1241","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",985249,"4836 Brecksville Road ","Richfield","OH","USA",44286,"Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC1242","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",985250,"5431 E. Williams Circle Blvd., Suite 200 ","Tucson","AZ","USA",85711,"Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC1243","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",985254,"A-154A, Sector 63 ","Noida Up",,"IND","201 301","Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC1244","MA Debt Collector"
953277,"Receivable Management Service-Recovery Division Llc",1395743,"77 Hartland Street ","East Hartford","CT","USA",6108,"Stephanie Schuitt","760-534-0310","stephanie.schuitt@iqor.com","DC953277","MA Debt Collector"
936243,"Receivables Management Associates, Inc.",,"100 Cummings Center, Suite 309-J ","Beverly","MA","USA",1915,"Evelyn Lumino","978-927-9484","evy@receivablesmgmtassoc.com","DC0118","MA Debt Collector"
1126626,"Receivables Outsourcing, Llc",,"1920 Greenspring Drive, Suite 200 ","Timonium","MD","USA",21093,"Timothy Phillips","410-616-2500x4166","philt@theroi.com","DC1126626","MA Debt Collector"
934167,"Receivables Performance Management, Llc",,"20816 44Th Ave. West ","Lynnwood","WA","USA",98036,"Desi Young","425-412-2600","dyoung@receivablesperformance.com","DC0838","MA Debt Collector"
940541,"Regional Adjustment Bureau, Inc",,"7130 Goodlett Farms Parkway Suite 100 West","Cordova","TN","USA",38016,"Robert Wyatt","901-382-0250x4808","rfwyatt@rabinc.com","DC0360","MA Debt Collector"
938848,"Reliant Capital Solutions, Llc",,"670 Cross Pointe Road ","Gahanna","OH","USA",43230,"Margie Brickner","614-452-6101","info@reliant-cap.com","DC1351","MA Debt Collector"
938848,"Reliant Capital Solutions, Llc",1375512,"2711 Transit Road ","Elma","NY","USA",14059,"Margie Brickner","614-452-6101","info@reliant-cap.com","DC938848","MA Debt Collector"
1373784,"Reliant Loan Servicing, Llc",,"3748 West Chester Pike Suite 103","Newtown Square","PA","USA",19073,"John Sweeney","877-395-1290","jsweeney@pprnoteco.com","DC1373784","MA Debt Collector"
934193,"Remex, Inc.",,"307 Wall St. ","Princeton","NJ","USA",8540,"Keith Kettelkamp","609-921-8950","keithk@remexinc.com","DC0607","MA Debt Collector"
980133,"Rentdebt Automated Collections, Llc",,"2802 Opryland Dr ","Nashville","TN","USA",37214,"Robert Duffy","615-690-1619","rdaclicensing@rdacgroup.net","DC980133","MA Debt Collector"
1163074,"Republic Equity Credit Services, Inc.",,"307 N. Michigan Ave. ","Chicago","IL","USA",60601,"Eileen Loechel","312-762-4706","eileen_loechel@republicics.com","DC1163074","MA Debt Collector"
2301,"Resurgent Capital Services L.P.",,"55 Beattie Place Suite 110","Greenville","SC","USA",29601,"Anna Hamilton","864-248-8813","licensing@resurgent.com","DC0626","MA Debt Collector"
931935,"Retrieval-Masters Creditors Bureau, Inc.",,"4 Westchester Plaza Suite 110","Elmsford","NY","USA",10523,"Jeffrey Wollman","914-592-0055x0","jwollman@retrievalmasters.com","DC0285","MA Debt Collector"
931935,"Retrieval-Masters Creditors Bureau, Inc.",953614,"4 Westchester Plaza Suite 110","Elmsford","NY","USA",10523,"Jeffrey Wollman","914-592-0055x0","jwollman@retrievalmasters.com","DC0286","MA Debt Collector"
931935,"Retrieval-Masters Creditors Bureau, Inc.",954047,"El-122,Electronic Zone Midc,Mahape","Navi Mumbai, Maharashtra",,"IND",400710,"Jeffrey Wollman","914-592-0055x0","jwollman@retrievalmasters.com","DC110960  - 102","MA Debt Collector"
1019941,"Reverse Mortgage Funding Llc",,"1455 Broad Street, 2Nd Floor ","Bloomfield","NJ","USA",7003,"Stephanie Bogan","973-233-6203","govcompliance@reversefunding.com","DC1019941","MA Debt Collector"
107636,"Reverse Mortgage Solutions, Inc.",,"14405 Walters Road Suites 110, 200, 300, 400 And 500","Houston","TX","USA",77014,"Jeffery Baker","214-208-0648","jeff.baker@rmsnav.com","DC107636","MA Debt Collector"
107636,"Reverse Mortgage Solutions, Inc.",1102103,"200 Regency Executive Park Suite 150","Charlotte","NC","USA",28217,"Jeffery Baker","214-208-0648","jeff.baker@rmsnav.com","DC107636","MA Debt Collector"
931231,"Rgs Financial,Inc.",,"1700 Jay Ell Dr. Suite 200","Richardson,","TX","USA","75081-6788","Erin Harness","469-791-4700","eharness@rgsfinancial.com","DC0950","MA Debt Collector"
932084,"Rms - Recovery Management Services, Inc.",,"4200 Cantera Drive, Suite 211 ","Warrenville","IL","USA",60555,"Marcia Becker","630-657-5054","mbecker@rmscollects.com","DC112671-100","MA Debt Collector"
18188,"Roundpoint Mortgage Servicing Corporation",,"5016 Parkway Plaza Blvd. Buildings 6 & 8","Charlotte","NC","USA",28217,"Frederick Purser","(704) 426-8817","ben.purser@roundpointmortgage.com","DC1207","MA Debt Collector"
18188,"Roundpoint Mortgage Servicing Corporation",1228196,"17300 Preston Road Suite E210","Dallas","TX","USA",75252,"Frederick Purser","(704) 426-8817","ben.purser@roundpointmortgage.com","DC18188","MA Debt Collector"
931920,"Rui Credit Services, Inc.",,"1305 Walt Whitman Road ","Melville","NY","USA",11747,"Evan Reiter","516-222-1200","ereiter@ruicreditservices.com","DC0811","MA Debt Collector"
185729,"Rushmore Loan Management Services Llc",,"15480 Laguna Canyon Road Suite 100","Irvine","CA","USA",92618,"Craig Lackey","469-329-5102","clackey@rushmorelm.com","DC1332","MA Debt Collector"
185729,"Rushmore Loan Management Services Llc",1099980,"1755 Wittington Place Suite 400","Dallas","TX","USA",75234,"Craig Lackey","469-329-5102","clackey@rushmorelm.com","DC185729","MA Debt Collector"
185729,"Rushmore Loan Management Services Llc",1231431,"221 Avenida Ponce De Leon Suite 1600","San Juan","PR","USA",917,"Craig Lackey","469-329-5102","clackey@rushmorelm.com","DC185729","MA Debt Collector"
934274,"Rushmore Service Center, Llc",,"3820 N. Louise Avenue ","Sioux Falls","SD","USA",57107,"Dale Dobberphul","605-357-3903","ddobberp@premierbankcard.com","DC112663-100","MA Debt Collector"
943252,"Sacor Financial, Inc",,"1911 Douglas Blvd. 85-205 ","Roseville","CA","USA",95661,"Jonathan Rice","916-773-3500","jrice@sacor.net","DC112852-100","MA Debt Collector"
934289,"Sage Capital Recovery, Llc",,"1040 Kings Highway N Suite 500","Cherry Hill","NJ","USA",8034,"Kathleen Sweeney","866-757-7243x501","hgoldstein@sagerecovery.net","DC1291","MA Debt Collector"
4239,"Santander Consumer Usa Inc",,"1601 Elm Street Suite 800","Dallas","TX","USA",75201,"Melissa Rhoads","972-761-1171","mrhoads@santanderconsumerusa.com","DC4239","MA Debt Collector"
4239,"Santander Consumer Usa Inc",198874,"5201 Rufe Snow Drive, Ste. 100 ","North Richland Hills","TX","USA",76180,"Melissa Rhoads","972-761-1171","mrhoads@santanderconsumerusa.com","DC4239","MA Debt Collector"
4239,"Santander Consumer Usa Inc",874899,"12300 East Arapahoe Road ","Centennial","CO","USA",90112,"Melissa Rhoads","972-761-1171","mrhoads@santanderconsumerusa.com","DC4239","MA Debt Collector"
4239,"Santander Consumer Usa Inc",874901,"2701 Highpoint Oaks Drive Suite 210","Lewisville","TX","USA",75067,"Melissa Rhoads","972-761-1171","mrhoads@santanderconsumerusa.com","DC4239","MA Debt Collector"
4239,"Santander Consumer Usa Inc",1454765,"1550 West Southern Avenue ","Mesa","AZ","USA",85202,"Melissa Rhoads","972-761-1171","mrhoads@santanderconsumerusa.com","DC4239","MA Debt Collector"
1008832,"Sarma Collections, Inc.",,"555 E. Ramsey ","San Antonio","TX","USA",78216,"Linda Hernandez","210-244-4514","lhernandez@sarma.com","DC1008832","MA Debt Collector"
998772,"Second Round Limited Partnership",,"1701 Directors Blvd Suite 900 ","Austin","TX","USA",78744,"Ken Luster","512-448-2600","kluster@second-round.com","DC998772","MA Debt Collector"
934921,"Security Credit Systems, Inc.",,"622 Main Street, Suite 301 ","Buffalo","NY","USA",14202,"Lynn Kamuda","716-882-4515","lkamuda@securitycreditsystems.com","DC110954-103","MA Debt Collector"
3114,"Select Portfolio Servicing, Inc.",,"3217 South Decker Lake Drive ","West Valley City","UT","USA",84119,"Jeff Graham","801-293-2503","jeff.graham@spservicing.com","DC0624","MA Debt Collector"
3114,"Select Portfolio Servicing, Inc.",20724,"10401 Deerwood Park Blvd. Building 2, 2Nd Floor","Jacksonville","FL","USA",32256,"Jeff Graham","801-293-2503","jeff.graham@spservicing.com","DC3114","MA Debt Collector"
6312,"Selene Finance Lp",,"9990 Richmond Avenue, Suite 400 South ","Houston","TX","USA",77042,"Carrie Thompson","(904) 549-6206","carrie.thompson@selenefinance.com","DC6312","MA Debt Collector"
6312,"Selene Finance Lp",149954,"120 Gibraltar Road, Suite 300 ","Horsham","PA","USA",19044,"Carrie Thompson","(904) 549-6206","carrie.thompson@selenefinance.com","DC6312","MA Debt Collector"
6312,"Selene Finance Lp",333072,"8201 Cypress Plaza Drive ","Jacksonville","FL","USA",32256,"Carrie Thompson","(904) 549-6206","carrie.thompson@selenefinance.com","DC6312","MA Debt Collector"
41578,"Seneca Mortgage Servicing Llc",,"800 Third Avenue, Suite 225 ","New York","NY","USA",10022,"John Anderson","212-561-5365","janderson@senecaservicing.com","DC1255","MA Debt Collector"
928908,"Sentry Credit, Inc",,"2809 Grand Ave ","Everett","WA","USA",98201,"Megan Duran","425-740-5454","mduran@sentrycredit.com","DC0981","MA Debt Collector"
140908,"Service Finance Company, Llc",,"555 South Federal Highway Suite 200","Boca Raton","FL","USA",33432,"Mark Berch","866-254-0497","mark@svcfin.com","DC140908","MA Debt Collector"
38078,"Servis One, Inc.",,"1425 Greenway Drive Suite 400","Irving","TX","USA",75038,"Jill Johnson - Sheely","814-827-4761","jsheely@bsifinancial.com","DC112167-100","MA Debt Collector"
38078,"Servis One, Inc.",126672,"314 S. Franklin Street ","Titusville","PA","USA",16354,"Jill Johnson - Sheely","814-827-4761","jsheely@bsifinancial.com","DC112167-101","MA Debt Collector"
38078,"Servis One, Inc.",137661,"11350 Mccormick Road Ste 903","Hunt Valley","MD","USA",21031,"Jill Johnson - Sheely","814-827-4761","jsheely@bsifinancial.com","DC112167-102","MA Debt Collector"
38078,"Servis One, Inc.",289267,"7500 Old Georgetown Road Suite 1350","Bethesda","MD","USA",20814,"Jill Johnson - Sheely","814-827-4761","jsheely@bsifinancial.com","DC112167-103","MA Debt Collector"
38078,"Servis One, Inc.",822501,"7667 Vickers Street ","San Diego","CA","USA",92111,"Jill Johnson - Sheely","814-827-4761","jsheely@bsifinancial.com","DC112167-106","MA Debt Collector"
38078,"Servis One, Inc.",1195811,"7505 Irvine Center Drive Suite 200","Irvine","CA","USA",92618,"Jill Johnson - Sheely","814-827-4761","jsheely@bsifinancial.com","DC38078","MA Debt Collector"
787641,"Seterus, Inc.",,"3039 Cornwallis Road Building 203 #Aa145","Research Triangle Park","NC","USA",27709,"Jill Clements","704-501-0451","jaclemen@us.ibm.com","DC787641","MA Debt Collector"
787641,"Seterus, Inc.",831535,"14523 Sw Millikan Way, Suite 200 ","Beaverton","OR","USA",97005,"Jill Clements","704-501-0451","jaclemen@us.ibm.com","DC831535","MA Debt Collector"
787641,"Seterus, Inc.",883237,"4600 25Th Avenue Ne ","Salem","OR","USA",97301,"Jill Clements","704-501-0451","jaclemen@us.ibm.com","DC883237","MA Debt Collector"
1788,"Sierra Pacific Mortgage Company, Inc.",,"1180 Iron Point Road Suite 200","Folsom","CA","USA",95630,"Jeffrey Kibbey","916-932-1700","jeffrey.kibbey@spmc.com","DC1205","MA Debt Collector"
934292,"Simm Associates, Inc.",,"800 Pencader Drive ","Newark","DE","USA",19702,"Leslie Simendinger","302-283-2800","leslies@simmassociates.com","DC0889","MA Debt Collector"
149169,"Siwell, Inc.",,"4212 50Th Street ","Lubbock","TX","USA",79413,"Royce Lewis","(806) 796-7231","jdeitiker@capitalmort.com","DC149169","MA Debt Collector"
931280,"Sko.Brenner.American, Inc.",,"40 Daniel Street Suite 4","Farmingdale","NY","USA",11735,"Cathleen Makridakis","631-870-5505","cmakridakis@skobars.com","DC0534","MA Debt Collector"
952166,"Solomon And Solomon, P.C.",,"5 Columbia Circle ","Albany","NY","USA",12203,"Julie Solomon","518-456-7200","jsolomon@solomonpc.com","DC1077","MA Debt Collector"
906134,"Source Receivables Management, Llc",,"4615 Dundas Drive, Suite 102 ","Greensboro","NC","USA",27407,"An Strickland","336-286-3111","anstrickland@sourcerm.com","DC906134","MA Debt Collector"
948398,"Southwest Credit Systems, Lp",,"4120 International Parkway, Suite 1100 ","Carrollton","TX","USA",75007,"Claudia Diaz De Leon","972-300-1774","cdiaz@sw-credit.com","DC948398","MA Debt Collector"
2168,"Specialized Loan Servicing Llc",,"8742 Lucent Blvd., Suite 300 ","Highlands Ranch","CO","USA",80129,"Linda Murray","303-895-2629","linda.murray@sls.net","DC0851","MA Debt Collector"
2168,"Specialized Loan Servicing Llc",972456,"2900 S Diablo Way, Building A, Suite  100 ","Tempe","AZ","USA",85282,"Linda Murray","303-895-2629","linda.murray@sls.net","DC2168","MA Debt Collector"
376223,"Spruce Lending, Inc.",,"2900 North Loop West 3Rd Floor","Houston","TX","USA",77092,"Timothy Mcfarland","714-695-3309","legal@sprucefinance.com","DC376223","MA Debt Collector"
376223,"Spruce Lending, Inc.",1495928,"4761 E. Hunter Avenue ","Anaheim","CA","USA",92807,"Timothy Mcfarland","714-695-3309","legal@sprucefinance.com","DC376223","MA Debt Collector"
877896,"Sra Associates, Llc",,"401 Minnetonka Road ","Hi-Nella","NJ","USA",8083,"James Deiter","856-755-0500","jim@sraassociates.com","DC0678","MA Debt Collector"
877896,"Sra Associates, Llc",929656,"214 Cherry St. ","Voorhees","NJ","USA",8043,"James Deiter","856-755-0500","jim@sraassociates.com","DC111114-101","MA Debt Collector"
948017,"State Collection Service, Inc.",,"2509 S.Stoughton Rd. ","Madison","WI","USA",53716,"Marc Soderbloom","608-661-3000x467","marcs@stcol.com","DC0858","MA Debt Collector"
948017,"State Collection Service, Inc.",1209554,"655 Third St  Suite 302 ","Beloit","WI","USA",53511,"Marc Soderbloom","608-661-3000x467","marcs@stcol.com","DC948017","MA Debt Collector"
948017,"State Collection Service, Inc.",1210388,"628 North Street ","Geneva","IL","USA",60134,"Marc Soderbloom","608-661-3000x467","marcs@stcol.com","DC948017","MA Debt Collector"
132893,"Statebridge Company, Llc",,"5680 Greenwood Plaza Boulevard Suite 100 S","Greenwood Village","CO","USA",80111,"David Mcdonnell","303-962-6753","dmcdonnell@statebridgecompany.com","DC1301","MA Debt Collector"
929085,"States Recovery Systems, Inc.",,"2491 Sunrise Blvd ","Rancho Cordova","CA","USA",95670,"Cindy Yaklin-Marler","916-631-7085","cindy.marler@statesrecovery.com","DC0721","MA Debt Collector"
952171,"Stellar Recovery, Inc.",,"4500 Salisbury Rd, Suite 105 ","Jacksonville","FL","USA",32216,"Kristina Mullen","904-654-2858","kristina.mullen@stellarrecoveryinc.com","DC111468-102","MA Debt Collector"
944171,"Stevens Business Service, Inc.",,"92 Bolt Street Suite 1","Lowell","MA","USA",1852,"Thomas Varnum","978-458-2500","tomvarnum@sbs4money.com","DC0319","MA Debt Collector"
186732,"Stonegate Mortgage Corporation",,"9190 Priority Way West Drive Ste. 300","Indianapolis","IN","USA",46240,"David Kress","317-663-5636","licensing@stonegatemtg.com","DC186732","MA Debt Collector"
943632,"Stoneleigh Recovery Associates, Llc",,"810 Springer Drive ","Lombard","IL","USA",60148,"Nikki Noyes","630-282-5757","nnoyes@stoneleigh.biz","DC1305","MA Debt Collector"
938371,"Sunrise Credit Services, Inc",,"260 Airport Plaza ","Farmingdale","NY","USA",11735,"Elaine Bell","800-208-8565","ebell@sunrisecreditservices.com","DC0461","MA Debt Collector"
943764,"Syndicated Office Systems, Llc",,"1500 S. Douglass Road ","Anaheim","CA","USA",92806,"Stephanie Ringer","469-803-3633","stephanie.ringer@coniferhealth.com","DC0457","MA Debt Collector"
943764,"Syndicated Office Systems, Llc",952079,"3560 Dallas Parkway ","Frisco","TX","USA",75034,"Stephanie Ringer","469-803-3633","stephanie.ringer@coniferhealth.com","DC0892","MA Debt Collector"
952000,"Synergetic Communication Inc",,"5450 Nw Central # 220 ","Houston","TX","USA",77092,"Mike Orlando","713-590-2740","morlando@syncomcorp.net","DC0866","MA Debt Collector"
950746,"Systems & Services Technologies, Inc.",,"4315 Pickett Rd. ","St. Joseph","MO","USA",64503,"Kim Costa","972-922-5944","kimberly.costa@alorica.com","DC113755-100","MA Debt Collector"
1135006,"Tata Consultancy Services (Philippines) Inc.",,"Bench Tower, 30Th St Corner Rizal Dr, Cresent Pk West 5, Bonifacio Global City,","Taguig City",,"PHL",1634,"Vikram Singh","+63 2 663 3802","vikram.s@tcs.com","DC1135006","MA Debt Collector"
952002,"Tate & Kirlin Associates, Inc.",,"580 Middletown Blvd Suite 240 ","Langhorne","PA","USA",19047,"Harold Tate","215-464-4500x104","dtate@tate-kirlin.com","DC1069","MA Debt Collector"
947835,"Taxserv Capital Services, Llc",,"1313 Dolley Madison Blvd Suite Ll-130","Mclean","VA","USA","22101-3926","Roger Blain","703-883-9100x227","rblain@taxserv.com","DC111306-101","MA Debt Collector"
934023,"Tcs E-Serve International Limited",,"Vatika Business Park, Tower B, 3Rd Floor Sector 49, Sohna Road","Gurgaon, Haryana",,"IND",122018,"Zahid Gite","513-677-7157","zahid.gite@tcs.com","DC112042-100","MA Debt Collector"
1005768,"Texas Guaranteed Student Loan Corporation",,"301 Sundance Pkwy. ","Round Rock","TX","USA","78681-8004","Susan High","512-219-5700x4723","susan.high@tgslc.org","DC1005768","MA Debt Collector"
936781,"The Affiliated Group, Inc.",,"7381 Airport View Drive Sw ","Rochester","MN","USA",55902,"Jolene Graves","507-280-7046","jgraves@theaffiliatedgroup.com","DC0604","MA Debt Collector"
932100,"The Allen Daniel Associates, Inc.",,"159 Overland Road Suite 406","Waltham","MA","USA",2451,"Daniel Desatnick","781-647-7722","daniel@adacollect.com","DC0080","MA Debt Collector"
934454,"The Best Service Co., Inc.",,"6700 S. Centinela Blvd., 3Rd Floor ","Culver City","CA","USA",90230,"Maria Marquez","310-477-0471","mariamarquez@tbsc.la","DC0899","MA Debt Collector"
206836,"The Cadle Company",,"100 North Center Street ","Newton Falls","OH","USA","44444-1321","Richard Persinger","330-872-0918x3181","rick.persinger@cadleco.com","DC1340","MA Debt Collector"
948339,"The Cbe Group, Inc.",,"1309 Technology Parkway ","Cedar Falls","IA","USA",50613,"Sherilyn Kistner","319-833-1208","cbe-licensing@cbecompanies.com","DC0768","MA Debt Collector"
948339,"The Cbe Group, Inc.",985122,"4140 Kimball Avenue ","Waterloo","IA","USA",50701,"Sherilyn Kistner","319-833-1208","cbe-licensing@cbecompanies.com","DC948339","MA Debt Collector"
948339,"The Cbe Group, Inc.",1061600,"10Th Floor Bonifacio One Technology Tower Rizal Drive West Cor. 31St Street","Fort Bonifacio, Taguig City",,"PHL",1634,"Sherilyn Kistner","319-833-1208","cbe-licensing@cbecompanies.com","DC948339","MA Debt Collector"
948339,"The Cbe Group, Inc.",1456741,"233 Fisher Drive ","Waterloo","IA","USA",50701,"Sherilyn Kistner","319-833-1208","cbe-licensing@cbecompanies.com","DC948339","MA Debt Collector"
932664,"The Commercial Collection Corporation Of New York, Inc.",,"34 Seymour St. ","Tonawanda","NY","USA",14150,"Thomas Peglowski","716-213-1100","tpeglowski@commercialcollection.com","DC0420","MA Debt Collector"
940545,"The Law Office Of John P. Frye, P.C.",,"3351 Orange Avenue ","Roanoke","VA","USA",24012,"Chris Miller","540-767-7800x4112","cmiller@jpfryelaw.com","DC1170","MA Debt Collector"
6289,"The Money Source Inc.",,"135 Maxess Road ","Melville","NY","USA",11747,"Tanya Anthony","925-271-7564","tanya.anthony@themoneysource.com","DC6289","MA Debt Collector"
6289,"The Money Source Inc.",1351254,"500 S Broad Street #100A","Meriden","CT","USA",6450,"Tanya Anthony","925-271-7564","tanya.anthony@themoneysource.com","DC6289","MA Debt Collector"
6289,"The Money Source Inc.",1448752,"1910 West University Drive Suite 215","Tempe","AZ","USA",85281,"Tanya Anthony","925-271-7564","tanya.anthony@themoneysource.com","DC6289","MA Debt Collector"
922824,"The Traf Group Inc",,"2297 Highway 33 Suite 906","Hamilton Square","NJ","USA","08690-1717","Linda Shields","609-771-9200","lshields@trafgroup.org","DC1103","MA Debt Collector"
945358,"Thomas George Associates, Ltd.",,"10 Larkfield Road ","East Northport","NY","USA",11731,"Lynn Hagenah","631-261-8800x239","lhagenah@tgaltd.com","DC0746","MA Debt Collector"
373899,"Todd, Bremer & Lawson, Inc.",,"560 S. Herlong Ave. ","Rock Hill","SC","USA",29732,"Beth Zamorski","803-323-5200x242","beth.zamorski@tbandl.com","DC0792","MA Debt Collector"
991793,"Torres Credit Services, Inc.",,"27 Fairview Street Ste. 301","Carlisle","PA","USA",17015,"Tammy Faust","717-761-8101","tammy@charlesrector.com","DC991793","MA Debt Collector"
948025,"Total Card, Inc.",,"5109 S. Broadband Lane ","Sioux Falls","SD","USA",57108,"Michael Fromknecht","605-977-5812","mfromknecht@totalcardinc.com","DC0834","MA Debt Collector"
950422,"Transworld Systems Inc.",,"500 Virginia Dr., Suite 514 ","Ft Washington","PA","USA",19034,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC0246","MA Debt Collector"
950422,"Transworld Systems Inc.",1105880,"150 N. Field Drive Two Conway Park, Suite 200","Lake Forest","IL","USA",60045,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1105883,"9525 Sweet Valley Drive Bldg A","Valley View","OH","USA",44125,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1105894,"Ortigas Center Isquare Building, 9Th Floor 15 Meralco Avenue, Barangay, San Antonio","Pasig City",,"PHL",1603,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1105939,"3 Cyperbod Centris-South Tower, Eton Centris; Edsa Crn Quezon Ave., Barangay Pinyahan, Diliman Dist.","Quezon City",,"PHL",1101,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1130471,"33400 8Th Ave. South, Suite 100 ","Federal Way","WA","USA",98003,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1130511,"2135 East Primrose Suite Q","Springfield","MO","USA",65804,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1130585,"One Huntington Quadrangle, Suite 2S01 ","Melville","NY","USA",11747,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1130589,"300 Cedar Ridge Drive Ste. 307","Pittsburgh","PA","USA",15205,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1130692,"220 Northpointe Pkwy ","Amherst","NY","USA",14228,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1130703,"5626 Frantz Road ","Dublin","OH","USA",43017,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
950422,"Transworld Systems Inc.",1166251,"802 East Martintown Road Suite 201","North Augusta","SC","USA",29841,"Stefanie Leaser","847-969-7967","stefanie.leaser@tsico.com","DC950422","MA Debt Collector"
1086778,"Tri-State Adjustments, Inc.",,"3439 East Avenue South ","Lacrosse","WI","USA",54601,"Lauren Geier","608-788-8683","larry@wecollectmore.com","DC1086778","MA Debt Collector"
920823,"Trs Recovery Services, Inc.",,"14141 Southwest Freeway ","Sugar Land","TX","USA",77478,"Barbara Sharpe","404-890-2760","barbara.sharpe@firstdata.com","DC0331","MA Debt Collector"
920823,"Trs Recovery Services, Inc.",950546,"5775 Dtc Blvd. ","Greenwood Village","CO","USA",80111,"Barbara Sharpe","404-890-2760","barbara.sharpe@firstdata.com","DC920823","MA Debt Collector"
1099106,"Tru-Contact Incorporated",,"20293 Doves Pointe Drive ","Brownstown","MI","USA",48174,"Nicole Dubach","855-673-4200","ndubach@tru-contact.com","DC1099106","MA Debt Collector"
1374720,"Trueaccord Corp.",,"303 Second Street Suite 750 South","San Francisco","CA","USA",94107,"Lorena Alfaro","415-810-5686","lalfaro@trueaccord.com","DC1374720","MA Debt Collector"
